session_id,user_id,session_start,session_end,session_date,event_count
sess_05014,user_0690,2024-08-29 16:50:00,2024-08-29 17:01:00,2024-08-29,4
sess_05015,user_0690,2024-09-01 18:23:00,2024-09-01 18:24:00,2024-09-01,2
sess_05016,user_0691,2024-11-01 18:42:00,2024-11-01 18:44:00,2024-11-01,8
sess_05017,user_0692,2024-11-29 13:51:00,2024-11-29 13:51:00,2024-11-29,5
sess_05018,user_0693,2024-12-16 09:23:00,2024-12-16 09:35:00,2024-12-16,4
sess_05019,user_0693,2024-12-01 20:39:00,2024-12-01 21:09:00,2024-12-01,7
sess_05020,user_0693,2024-11-29 11:31:00,2024-11-29 12:36:00,2024-11-29,4
sess_05021,user_0693,2024-12-25 13:45:00,2024-12-25 14:27:00,2024-12-25,7
sess_05022,user_0693,2024-08-07 08:45:00,2024-08-07 09:03:00,2024-08-07,4
sess_05023,user_0693,2024-06-23 18:28:00,2024-06-23 19:59:00,2024-06-23,3
sess_05024,user_0693,2024-11-28 19:44:00,2024-11-28 20:33:00,2024-11-28,8
sess_05025,user_0693,2024-12-21 16:37:00,2024-12-21 18:06:00,2024-12-21,4
sess_05026,user_0693,2024-10-03 14:51:00,2024-10-03 15:18:00,2024-10-03,6
sess_05027,user_0693,2024-09-07 12:34:00,2024-09-07 12:42:00,2024-09-07,3
sess_05028,user_0693,2024-09-21 08:03:00,2024-09-21 08:04:00,2024-09-21,5
sess_05029,user_0693,2024-10-21 15:55:00,2024-10-21 16:45:00,2024-10-21,8
sess_05030,user_0693,2024-09-02 17:04:00,2024-09-02 17:08:00,2024-09-02,6
sess_05031,user_0693,2024-12-13 15:51:00,2024-12-13 16:01:00,2024-12-13,3
sess_05032,user_0693,2024-06-30 09:24:00,2024-06-30 09:52:00,2024-06-30,6
sess_05033,user_0693,2024-10-21 17:32:00,2024-10-21 17:56:00,2024-10-21,3
sess_05034,user_0693,2024-07-02 08:33:00,2024-07-02 08:53:00,2024-07-02,2
sess_05035,user_0693,2024-12-29 12:52:00,2024-12-29 12:58:00,2024-12-29,7
sess_05036,user_0693,2024-10-09 17:55:00,2024-10-09 18:13:00,2024-10-09,7
sess_05037,user_0693,2024-12-16 14:43:00,2024-12-16 15:18:00,2024-12-16,6
sess_05038,user_0693,2024-08-04 17:54:00,2024-08-04 19:51:00,2024-08-04,4
sess_05039,user_0693,2024-07-18 16:09:00,2024-07-18 16:57:00,2024-07-18,6
sess_05040,user_0693,2024-11-19 13:06:00,2024-11-19 14:03:00,2024-11-19,2
sess_05041,user_0693,2024-08-08 11:36:00,2024-08-08 12:32:00,2024-08-08,8
sess_05042,user_0693,2024-08-15 17:59:00,2024-08-15 18:29:00,2024-08-15,4
sess_05043,user_0693,2024-09-20 18:47:00,2024-09-20 18:53:00,2024-09-20,4
sess_05044,user_0693,2024-08-22 15:46:00,2024-08-22 16:25:00,2024-08-22,5
sess_05045,user_0693,2024-08-22 08:52:00,2024-08-22 09:28:00,2024-08-22,7
sess_05046,user_0693,2024-07-10 14:10:00,2024-07-10 14:40:00,2024-07-10,4
sess_05047,user_0693,2024-10-07 15:39:00,2024-10-07 16:04:00,2024-10-07,6
sess_05048,user_0693,2024-07-27 14:35:00,2024-07-27 15:03:00,2024-07-27,7
sess_05049,user_0693,2024-08-28 17:05:00,2024-08-28 17:20:00,2024-08-28,8
sess_05050,user_0693,2024-10-26 20:34:00,2024-10-26 20:59:00,2024-10-26,5
sess_05051,user_0693,2024-09-26 19:55:00,2024-09-26 20:02:00,2024-09-26,8
sess_05052,user_0693,2024-09-01 09:47:00,2024-09-01 10:41:00,2024-09-01,4
sess_05053,user_0693,2024-07-03 10:01:00,2024-07-03 10:07:00,2024-07-03,4
sess_05054,user_0693,2024-06-23 15:51:00,2024-06-23 15:52:00,2024-06-23,2
sess_05055,user_0693,2024-11-20 20:51:00,2024-11-20 21:09:00,2024-11-20,4
sess_05056,user_0693,2024-08-06 14:23:00,2024-08-06 15:01:00,2024-08-06,5
sess_05057,user_0693,2024-09-20 13:01:00,2024-09-20 13:13:00,2024-09-20,2
sess_05058,user_0693,2024-08-13 09:42:00,2024-08-13 09:49:00,2024-08-13,2
sess_05059,user_0693,2024-12-22 13:32:00,2024-12-22 13:59:00,2024-12-22,4
sess_05060,user_0693,2024-07-14 11:30:00,2024-07-14 11:39:00,2024-07-14,2
sess_05061,user_0693,2024-12-21 09:42:00,2024-12-21 11:25:00,2024-12-21,7
sess_05062,user_0693,2024-06-28 20:31:00,2024-06-28 21:47:00,2024-06-28,3
sess_05063,user_0693,2024-12-18 19:54:00,2024-12-18 20:18:00,2024-12-18,5
sess_05064,user_0693,2024-10-22 20:40:00,2024-10-22 20:54:00,2024-10-22,7
sess_05065,user_0693,2024-07-31 09:52:00,2024-07-31 10:44:00,2024-07-31,8
sess_05066,user_0693,2024-08-13 16:24:00,2024-08-13 16:24:00,2024-08-13,4
sess_05067,user_0693,2024-07-04 10:58:00,2024-07-04 11:22:00,2024-07-04,7
sess_05068,user_0693,2024-08-30 15:05:00,2024-08-30 15:14:00,2024-08-30,2
sess_05069,user_0693,2024-06-28 20:02:00,2024-06-28 21:26:00,2024-06-28,4
sess_05070,user_0693,2024-12-29 11:59:00,2024-12-29 11:59:00,2024-12-29,2
sess_05071,user_0693,2024-09-12 17:58:00,2024-09-12 18:29:00,2024-09-12,8
sess_05072,user_0693,2024-12-17 12:50:00,2024-12-17 13:42:00,2024-12-17,8
sess_05073,user_0693,2024-10-27 13:24:00,2024-10-27 13:43:00,2024-10-27,3
sess_05074,user_0693,2024-08-29 10:11:00,2024-08-29 10:14:00,2024-08-29,4
sess_05075,user_0693,2024-08-27 18:47:00,2024-08-27 21:05:00,2024-08-27,7
sess_05076,user_0693,2024-12-27 16:10:00,2024-12-27 16:26:00,2024-12-27,2
sess_05077,user_0694,2024-12-30 14:03:00,2024-12-30 14:27:00,2024-12-30,4
sess_05078,user_0694,2024-12-31 13:58:00,2024-12-31 14:05:00,2024-12-31,5
sess_05079,user_0694,2024-12-31 13:56:00,2024-12-31 14:07:00,2024-12-31,2
sess_05080,user_0694,2024-12-31 09:57:00,2024-12-31 10:11:00,2024-12-31,4
sess_05081,user_0694,2024-12-31 20:09:00,2024-12-31 20:10:00,2024-12-31,7
sess_05082,user_0694,2024-12-30 09:21:00,2024-12-30 09:23:00,2024-12-30,8
sess_05083,user_0694,2024-12-31 08:18:00,2024-12-31 09:00:00,2024-12-31,3
sess_05084,user_0694,2024-12-30 12:09:00,2024-12-30 12:16:00,2024-12-30,8
sess_05085,user_0694,2024-12-30 12:14:00,2024-12-30 12:19:00,2024-12-30,5
sess_05086,user_0694,2024-12-30 17:47:00,2024-12-30 18:07:00,2024-12-30,7
sess_05087,user_0694,2024-12-31 20:05:00,2024-12-31 20:43:00,2024-12-31,4
sess_05088,user_0694,2024-12-30 19:53:00,2024-12-30 19:54:00,2024-12-30,7
sess_05089,user_0695,2024-07-06 10:32:00,2024-07-06 10:54:00,2024-07-06,4
sess_05090,user_0695,2024-09-15 18:27:00,2024-09-15 18:30:00,2024-09-15,5
sess_05091,user_0695,2024-10-26 09:38:00,2024-10-26 09:38:00,2024-10-26,7
sess_05092,user_0695,2024-07-08 11:00:00,2024-07-08 11:00:00,2024-07-08,7
sess_05093,user_0695,2024-11-09 13:39:00,2024-11-09 14:28:00,2024-11-09,5
sess_05094,user_0695,2024-08-29 12:50:00,2024-08-29 12:53:00,2024-08-29,7
sess_05095,user_0695,2024-09-29 20:17:00,2024-09-29 20:17:00,2024-09-29,8
sess_05096,user_0695,2024-10-21 20:10:00,2024-10-21 20:25:00,2024-10-21,4
sess_05097,user_0695,2024-08-17 09:47:00,2024-08-17 10:19:00,2024-08-17,2
sess_05098,user_0695,2024-06-10 13:31:00,2024-06-10 13:39:00,2024-06-10,8
sess_05099,user_0695,2024-06-29 13:59:00,2024-06-29 14:13:00,2024-06-29,4
sess_05100,user_0695,2024-06-03 14:28:00,2024-06-03 14:28:00,2024-06-03,5
sess_05101,user_0695,2024-08-14 20:22:00,2024-08-14 20:38:00,2024-08-14,6
sess_05102,user_0695,2024-07-04 14:32:00,2024-07-04 14:56:00,2024-07-04,5
sess_05103,user_0695,2024-07-25 12:23:00,2024-07-25 12:37:00,2024-07-25,2
sess_05104,user_0696,2024-12-23 12:01:00,2024-12-23 12:05:00,2024-12-23,5
sess_05105,user_0697,2024-10-05 09:52:00,2024-10-05 09:56:00,2024-10-05,8
sess_05106,user_0697,2024-08-21 16:18:00,2024-08-21 16:18:00,2024-08-21,6
sess_05107,user_0697,2024-08-09 14:03:00,2024-08-09 14:07:00,2024-08-09,3
sess_05108,user_0698,2024-12-31 08:24:00,2024-12-31 08:27:00,2024-12-31,4
sess_05109,user_0698,2024-12-28 12:18:00,2024-12-28 13:10:00,2024-12-28,5
sess_05110,user_0698,2024-12-28 12:30:00,2024-12-28 13:46:00,2024-12-28,2
sess_05111,user_0698,2024-12-28 10:54:00,2024-12-28 12:59:00,2024-12-28,5
sess_05112,user_0698,2024-12-28 18:49:00,2024-12-28 19:34:00,2024-12-28,2
sess_05113,user_0698,2024-12-28 09:57:00,2024-12-28 10:31:00,2024-12-28,6
sess_05114,user_0698,2024-12-28 16:18:00,2024-12-28 16:54:00,2024-12-28,3
sess_05115,user_0698,2024-12-29 16:10:00,2024-12-29 16:22:00,2024-12-29,6
sess_05116,user_0698,2024-12-29 08:23:00,2024-12-29 09:00:00,2024-12-29,7
sess_05117,user_0698,2024-12-28 11:21:00,2024-12-28 11:39:00,2024-12-28,3
sess_05118,user_0698,2024-12-31 16:32:00,2024-12-31 16:55:00,2024-12-31,5
sess_05119,user_0698,2024-12-28 16:40:00,2024-12-28 17:27:00,2024-12-28,4
sess_05120,user_0698,2024-12-28 12:06:00,2024-12-28 12:15:00,2024-12-28,3
sess_05121,user_0698,2024-12-28 12:47:00,2024-12-28 12:59:00,2024-12-28,4
sess_05122,user_0698,2024-12-29 11:51:00,2024-12-29 13:32:00,2024-12-29,8
sess_05123,user_0698,2024-12-30 15:14:00,2024-12-30 15:15:00,2024-12-30,6
sess_05124,user_0698,2024-12-30 10:54:00,2024-12-30 11:13:00,2024-12-30,3
sess_05125,user_0698,2024-12-28 13:26:00,2024-12-28 14:38:00,2024-12-28,3
sess_05126,user_0698,2024-12-29 12:53:00,2024-12-29 13:29:00,2024-12-29,8
sess_05127,user_0698,2024-12-30 16:52:00,2024-12-30 17:09:00,2024-12-30,2
sess_05128,user_0698,2024-12-31 14:37:00,2024-12-31 14:46:00,2024-12-31,4
sess_05129,user_0698,2024-12-31 13:43:00,2024-12-31 13:58:00,2024-12-31,7
sess_05130,user_0698,2024-12-31 16:48:00,2024-12-31 17:30:00,2024-12-31,2
sess_05131,user_0698,2024-12-30 09:58:00,2024-12-30 10:25:00,2024-12-30,4
sess_05132,user_0698,2024-12-31 14:49:00,2024-12-31 15:10:00,2024-12-31,3
sess_05133,user_0698,2024-12-28 12:09:00,2024-12-28 12:12:00,2024-12-28,8
sess_05134,user_0698,2024-12-31 08:49:00,2024-12-31 08:49:00,2024-12-31,3
sess_05135,user_0698,2024-12-29 15:01:00,2024-12-29 16:52:00,2024-12-29,4
sess_05136,user_0698,2024-12-31 14:27:00,2024-12-31 14:44:00,2024-12-31,6
sess_05137,user_0698,2024-12-29 15:20:00,2024-12-29 15:52:00,2024-12-29,5
sess_05138,user_0698,2024-12-28 13:13:00,2024-12-28 13:15:00,2024-12-28,5
sess_05139,user_0698,2024-12-29 11:12:00,2024-12-29 11:56:00,2024-12-29,8
sess_05140,user_0698,2024-12-30 15:31:00,2024-12-30 16:31:00,2024-12-30,2
sess_05141,user_0699,2024-12-31 14:08:00,2024-12-31 14:14:00,2024-12-31,2
sess_05142,user_0699,2024-12-27 18:56:00,2024-12-27 18:57:00,2024-12-27,8
sess_05143,user_0700,2024-11-24 17:24:00,2024-11-24 17:30:00,2024-11-24,2
sess_05144,user_0701,2024-11-20 16:04:00,2024-11-20 16:18:00,2024-11-20,3
sess_05145,user_0701,2024-12-02 10:23:00,2024-12-02 10:27:00,2024-12-02,3
sess_05146,user_0702,2024-11-05 16:49:00,2024-11-05 17:26:00,2024-11-05,2
sess_05147,user_0702,2024-06-22 18:18:00,2024-06-22 18:36:00,2024-06-22,2
sess_05148,user_0702,2024-11-22 17:28:00,2024-11-22 18:08:00,2024-11-22,2
sess_05149,user_0702,2024-05-04 16:13:00,2024-05-04 16:38:00,2024-05-04,4
sess_05150,user_0702,2024-09-27 19:16:00,2024-09-27 19:19:00,2024-09-27,4
sess_05151,user_0702,2024-08-20 16:15:00,2024-08-20 16:23:00,2024-08-20,3
sess_05152,user_0702,2024-09-12 16:24:00,2024-09-12 16:30:00,2024-09-12,7
sess_05153,user_0702,2024-12-17 19:01:00,2024-12-17 20:07:00,2024-12-17,5
sess_05154,user_0702,2024-12-02 18:43:00,2024-12-02 19:20:00,2024-12-02,4
sess_05155,user_0702,2024-04-07 19:13:00,2024-04-07 19:44:00,2024-04-07,5
sess_05156,user_0702,2024-06-06 14:47:00,2024-06-06 14:57:00,2024-06-06,8
sess_05157,user_0702,2024-09-13 15:34:00,2024-09-13 15:40:00,2024-09-13,7
sess_05158,user_0702,2024-06-03 15:42:00,2024-06-03 16:18:00,2024-06-03,4
sess_05159,user_0702,2024-08-22 19:16:00,2024-08-22 19:30:00,2024-08-22,3
sess_05160,user_0702,2024-06-23 15:14:00,2024-06-23 15:20:00,2024-06-23,7
sess_05161,user_0702,2024-12-29 12:52:00,2024-12-29 13:08:00,2024-12-29,2
sess_05162,user_0702,2024-10-25 12:57:00,2024-10-25 12:57:00,2024-10-25,2
sess_05163,user_0702,2024-11-18 12:26:00,2024-11-18 12:36:00,2024-11-18,5
sess_05164,user_0702,2024-12-20 18:20:00,2024-12-20 18:39:00,2024-12-20,8
sess_05165,user_0702,2024-11-05 14:29:00,2024-11-05 14:32:00,2024-11-05,3
sess_05166,user_0702,2024-05-01 15:10:00,2024-05-01 16:47:00,2024-05-01,3
sess_05167,user_0702,2024-04-25 14:42:00,2024-04-25 14:46:00,2024-04-25,2
sess_05168,user_0702,2024-08-14 09:14:00,2024-08-14 09:17:00,2024-08-14,6
sess_05169,user_0702,2024-12-28 11:15:00,2024-12-28 11:20:00,2024-12-28,6
sess_05170,user_0702,2024-06-21 13:41:00,2024-06-21 14:19:00,2024-06-21,4
sess_05171,user_0702,2024-10-31 14:05:00,2024-10-31 14:14:00,2024-10-31,2
sess_05172,user_0702,2024-10-10 15:17:00,2024-10-10 15:38:00,2024-10-10,4
sess_05173,user_0703,2024-10-07 09:45:00,2024-10-07 09:45:00,2024-10-07,4
sess_05174,user_0703,2024-06-22 18:23:00,2024-06-22 18:23:00,2024-06-22,2
sess_05175,user_0703,2024-10-27 09:09:00,2024-10-27 09:21:00,2024-10-27,8
sess_05176,user_0703,2024-09-25 20:02:00,2024-09-25 20:37:00,2024-09-25,6
sess_05177,user_0703,2024-07-24 18:37:00,2024-07-24 19:24:00,2024-07-24,8
sess_05178,user_0704,2024-12-17 14:08:00,2024-12-17 14:08:00,2024-12-17,7
sess_05179,user_0704,2024-06-15 13:42:00,2024-06-15 13:51:00,2024-06-15,7
sess_05180,user_0704,2024-07-02 10:06:00,2024-07-02 10:34:00,2024-07-02,5
sess_05181,user_0704,2024-05-24 19:28:00,2024-05-24 19:31:00,2024-05-24,2
sess_05182,user_0705,2024-11-27 15:05:00,2024-11-27 15:22:00,2024-11-27,3
sess_05183,user_0705,2024-12-12 08:01:00,2024-12-12 08:02:00,2024-12-12,5
sess_05184,user_0705,2024-12-06 11:19:00,2024-12-06 11:54:00,2024-12-06,8
sess_05185,user_0705,2024-12-10 11:18:00,2024-12-10 11:18:00,2024-12-10,1
sess_05186,user_0706,2024-09-23 09:26:00,2024-09-23 09:47:00,2024-09-23,2
sess_05187,user_0706,2024-12-11 17:56:00,2024-12-11 18:08:00,2024-12-11,4
sess_05188,user_0706,2024-10-26 13:38:00,2024-10-26 13:43:00,2024-10-26,7
sess_05189,user_0706,2024-09-21 18:22:00,2024-09-21 18:52:00,2024-09-21,4
sess_05190,user_0706,2024-09-19 20:55:00,2024-09-19 20:57:00,2024-09-19,2
sess_05191,user_0707,2024-07-14 08:58:00,2024-07-14 09:03:00,2024-07-14,7
sess_05192,user_0708,2024-10-19 11:49:00,2024-10-19 12:04:00,2024-10-19,7
sess_05193,user_0708,2024-12-27 19:41:00,2024-12-27 19:59:00,2024-12-27,7
sess_05194,user_0708,2024-11-30 19:17:00,2024-11-30 19:49:00,2024-11-30,6
sess_05195,user_0708,2024-08-24 14:28:00,2024-08-24 14:30:00,2024-08-24,7
sess_05196,user_0708,2024-11-04 10:39:00,2024-11-04 10:50:00,2024-11-04,2
sess_05197,user_0709,2024-09-24 18:16:00,2024-09-24 18:38:00,2024-09-24,3
sess_05198,user_0709,2024-10-05 13:32:00,2024-10-05 13:32:00,2024-10-05,4
sess_05199,user_0709,2024-08-04 12:33:00,2024-08-04 12:43:00,2024-08-04,6
sess_05200,user_0709,2024-11-11 09:23:00,2024-11-11 09:30:00,2024-11-11,8
sess_05201,user_0709,2024-12-02 10:49:00,2024-12-02 10:55:00,2024-12-02,3
sess_05202,user_0709,2024-08-28 08:45:00,2024-08-28 10:13:00,2024-08-28,8
sess_05203,user_0709,2024-08-19 17:21:00,2024-08-19 17:37:00,2024-08-19,3
sess_05204,user_0710,2024-11-27 20:41:00,2024-11-27 20:54:00,2024-11-27,4
sess_05205,user_0710,2024-07-12 19:46:00,2024-07-12 20:35:00,2024-07-12,8
sess_05206,user_0711,2024-05-02 09:42:00,2024-05-02 09:47:00,2024-05-02,6
sess_05207,user_0712,2024-09-28 20:29:00,2024-09-28 20:49:00,2024-09-28,7
sess_05208,user_0712,2024-11-19 13:41:00,2024-11-19 13:47:00,2024-11-19,7
sess_05209,user_0712,2024-09-23 12:45:00,2024-09-23 13:10:00,2024-09-23,7
sess_05210,user_0713,2024-11-13 16:03:00,2024-11-13 16:07:00,2024-11-13,4
sess_05211,user_0713,2024-12-01 11:28:00,2024-12-01 12:53:00,2024-12-01,6
sess_05212,user_0713,2024-12-06 11:39:00,2024-12-06 11:45:00,2024-12-06,6
sess_05213,user_0713,2024-09-29 12:23:00,2024-09-29 12:32:00,2024-09-29,4
sess_05214,user_0713,2024-05-01 16:58:00,2024-05-01 17:34:00,2024-05-01,4
sess_05215,user_0713,2024-07-30 20:09:00,2024-07-30 20:23:00,2024-07-30,7
sess_05216,user_0713,2024-10-29 13:10:00,2024-10-29 13:35:00,2024-10-29,5
sess_05217,user_0713,2024-07-10 18:21:00,2024-07-10 18:38:00,2024-07-10,7
sess_05218,user_0713,2024-05-03 09:50:00,2024-05-03 10:30:00,2024-05-03,7
sess_05219,user_0713,2024-08-11 19:06:00,2024-08-11 19:13:00,2024-08-11,8
sess_05220,user_0713,2024-01-30 10:31:00,2024-01-30 10:32:00,2024-01-30,6
sess_05221,user_0713,2024-10-01 18:58:00,2024-10-01 19:08:00,2024-10-01,8
sess_05222,user_0713,2024-12-06 08:55:00,2024-12-06 09:13:00,2024-12-06,7
sess_05223,user_0713,2024-09-17 14:38:00,2024-09-17 14:42:00,2024-09-17,3
sess_05224,user_0713,2024-10-28 18:10:00,2024-10-28 18:22:00,2024-10-28,7
sess_05225,user_0713,2024-12-19 17:30:00,2024-12-19 17:42:00,2024-12-19,4
sess_05226,user_0713,2024-07-04 10:42:00,2024-07-04 10:43:00,2024-07-04,4
sess_05227,user_0713,2024-12-09 08:28:00,2024-12-09 08:50:00,2024-12-09,4
sess_05228,user_0713,2024-06-14 18:19:00,2024-06-14 19:15:00,2024-06-14,4
sess_05229,user_0713,2024-10-23 14:42:00,2024-10-23 14:45:00,2024-10-23,4
sess_05230,user_0713,2024-05-21 18:12:00,2024-05-21 18:37:00,2024-05-21,6
sess_05231,user_0713,2024-12-13 09:54:00,2024-12-13 10:22:00,2024-12-13,4
sess_05232,user_0713,2024-01-10 18:28:00,2024-01-10 18:37:00,2024-01-10,2
sess_05233,user_0713,2024-10-11 10:22:00,2024-10-11 10:43:00,2024-10-11,2
sess_05234,user_0714,2024-02-17 18:34:00,2024-02-17 18:44:00,2024-02-17,5
sess_05235,user_0714,2024-02-25 12:17:00,2024-02-25 12:31:00,2024-02-25,8
sess_05236,user_0714,2024-12-19 14:50:00,2024-12-19 14:50:00,2024-12-19,2
sess_05237,user_0714,2024-01-30 19:17:00,2024-01-30 19:36:00,2024-01-30,3
sess_05238,user_0714,2024-01-03 10:25:00,2024-01-03 10:48:00,2024-01-03,7
sess_05239,user_0714,2024-11-26 20:53:00,2024-11-26 20:53:00,2024-11-26,5
sess_05240,user_0714,2024-09-03 15:19:00,2024-09-03 15:24:00,2024-09-03,2
sess_05241,user_0714,2024-08-11 16:20:00,2024-08-11 17:40:00,2024-08-11,6
sess_05242,user_0714,2024-06-03 14:48:00,2024-06-03 14:59:00,2024-06-03,7
sess_05243,user_0714,2024-07-13 13:14:00,2024-07-13 13:28:00,2024-07-13,8
sess_05244,user_0714,2024-01-03 15:45:00,2024-01-03 16:35:00,2024-01-03,6
sess_05245,user_0714,2024-10-23 20:41:00,2024-10-23 21:05:00,2024-10-23,5
sess_05246,user_0714,2024-01-28 14:25:00,2024-01-28 14:35:00,2024-01-28,2
sess_05247,user_0714,2024-04-24 14:54:00,2024-04-24 15:28:00,2024-04-24,8
sess_05248,user_0714,2024-12-04 17:40:00,2024-12-04 18:20:00,2024-12-04,6
sess_05249,user_0715,2024-10-04 15:02:00,2024-10-04 15:09:00,2024-10-04,6
sess_05250,user_0715,2024-10-08 09:55:00,2024-10-08 10:01:00,2024-10-08,3
sess_05251,user_0715,2024-11-23 11:01:00,2024-11-23 11:06:00,2024-11-23,6
sess_05252,user_0715,2024-12-20 16:32:00,2024-12-20 17:14:00,2024-12-20,6
sess_05253,user_0716,2024-08-11 16:43:00,2024-08-11 16:56:00,2024-08-11,5
sess_05254,user_0716,2024-05-22 08:55:00,2024-05-22 08:55:00,2024-05-22,8
sess_05255,user_0717,2024-06-25 09:51:00,2024-06-25 10:10:00,2024-06-25,3
sess_05256,user_0717,2024-07-29 19:42:00,2024-07-29 19:46:00,2024-07-29,2
sess_05257,user_0717,2024-09-26 15:48:00,2024-09-26 15:48:00,2024-09-26,7
sess_05258,user_0717,2024-08-06 12:48:00,2024-08-06 12:57:00,2024-08-06,8
sess_05259,user_0718,2024-11-18 12:42:00,2024-11-18 12:48:00,2024-11-18,7
sess_05260,user_0718,2024-11-06 16:05:00,2024-11-06 16:32:00,2024-11-06,8
sess_05261,user_0719,2024-10-30 20:37:00,2024-10-30 20:39:00,2024-10-30,8
sess_05262,user_0719,2024-10-11 12:38:00,2024-10-11 12:57:00,2024-10-11,4
sess_05263,user_0719,2024-08-19 17:48:00,2024-08-19 17:56:00,2024-08-19,3
sess_05264,user_0719,2024-11-28 16:36:00,2024-11-28 16:36:00,2024-11-28,2
sess_05265,user_0719,2024-09-04 14:50:00,2024-09-04 15:36:00,2024-09-04,8
sess_05266,user_0719,2024-08-06 18:27:00,2024-08-06 18:32:00,2024-08-06,2
sess_05267,user_0720,2024-02-22 14:57:00,2024-02-22 15:01:00,2024-02-22,7
sess_05268,user_0720,2024-11-18 12:10:00,2024-11-18 12:14:00,2024-11-18,2
sess_05269,user_0721,2024-10-31 08:21:00,2024-10-31 08:45:00,2024-10-31,7
sess_05270,user_0721,2024-12-16 15:31:00,2024-12-16 15:35:00,2024-12-16,7
sess_05271,user_0721,2024-02-19 11:05:00,2024-02-19 11:07:00,2024-02-19,4
sess_05272,user_0721,2024-07-15 17:35:00,2024-07-15 17:36:00,2024-07-15,2
sess_05273,user_0722,2024-11-19 17:19:00,2024-11-19 17:31:00,2024-11-19,7
sess_05274,user_0722,2024-12-23 13:55:00,2024-12-23 14:51:00,2024-12-23,6
sess_05275,user_0722,2024-11-05 08:08:00,2024-11-05 08:32:00,2024-11-05,8
sess_05276,user_0722,2024-12-18 15:44:00,2024-12-18 15:53:00,2024-12-18,8
sess_05277,user_0722,2024-11-11 11:39:00,2024-11-11 11:45:00,2024-11-11,7
sess_05278,user_0722,2024-11-11 09:15:00,2024-11-11 09:30:00,2024-11-11,6
sess_05279,user_0722,2024-12-08 12:49:00,2024-12-08 13:52:00,2024-12-08,2
sess_05280,user_0722,2024-11-06 11:39:00,2024-11-06 11:54:00,2024-11-06,6
sess_05281,user_0722,2024-10-31 16:48:00,2024-10-31 18:48:00,2024-10-31,3
sess_05282,user_0722,2024-11-29 13:57:00,2024-11-29 14:16:00,2024-11-29,3
sess_05283,user_0722,2024-12-15 11:09:00,2024-12-15 11:15:00,2024-12-15,4
sess_05284,user_0722,2024-11-13 17:22:00,2024-11-13 18:48:00,2024-11-13,8
sess_05285,user_0722,2024-11-12 11:23:00,2024-11-12 11:36:00,2024-11-12,2
sess_05286,user_0722,2024-11-16 19:20:00,2024-11-16 20:08:00,2024-11-16,8
sess_05287,user_0722,2024-11-02 15:54:00,2024-11-02 18:28:00,2024-11-02,7
sess_05288,user_0722,2024-12-03 15:47:00,2024-12-03 15:48:00,2024-12-03,3
sess_05289,user_0722,2024-12-17 15:01:00,2024-12-17 15:04:00,2024-12-17,8
sess_05290,user_0723,2024-12-24 16:08:00,2024-12-24 16:23:00,2024-12-24,6
sess_05291,user_0724,2024-12-31 08:04:00,2024-12-31 08:06:00,2024-12-31,2
sess_05292,user_0724,2024-12-26 18:28:00,2024-12-26 18:30:00,2024-12-26,7
sess_05293,user_0724,2024-12-27 20:24:00,2024-12-27 20:24:00,2024-12-27,8
sess_05294,user_0725,2024-12-21 15:00:00,2024-12-21 15:00:00,2024-12-21,6
sess_05295,user_0725,2024-12-22 16:47:00,2024-12-22 16:58:00,2024-12-22,2
sess_05296,user_0725,2024-12-24 20:49:00,2024-12-24 20:50:00,2024-12-24,3
sess_05297,user_0726,2024-11-03 11:48:00,2024-11-03 12:00:00,2024-11-03,7
sess_05298,user_0726,2024-10-24 14:09:00,2024-10-24 14:24:00,2024-10-24,3
sess_05299,user_0726,2024-09-23 20:17:00,2024-09-23 20:28:00,2024-09-23,8
sess_05300,user_0726,2024-12-12 08:28:00,2024-12-12 08:28:00,2024-12-12,2
sess_05301,user_0726,2024-11-06 08:58:00,2024-11-06 09:30:00,2024-11-06,7
sess_05302,user_0726,2024-08-21 08:24:00,2024-08-21 08:24:00,2024-08-21,7
sess_05303,user_0727,2024-11-18 19:24:00,2024-11-18 19:41:00,2024-11-18,2
sess_05304,user_0727,2024-11-02 16:23:00,2024-11-02 17:10:00,2024-11-02,7
sess_05305,user_0727,2024-08-30 14:38:00,2024-08-30 14:48:00,2024-08-30,4
sess_05306,user_0727,2024-12-21 14:39:00,2024-12-21 14:53:00,2024-12-21,4
sess_05307,user_0728,2024-12-02 17:37:00,2024-12-02 18:01:00,2024-12-02,7
sess_05308,user_0728,2024-10-05 08:29:00,2024-10-05 08:40:00,2024-10-05,2
sess_05309,user_0728,2024-10-16 11:45:00,2024-10-16 13:03:00,2024-10-16,5
sess_05310,user_0728,2024-12-16 13:35:00,2024-12-16 15:00:00,2024-12-16,7
sess_05311,user_0728,2024-10-08 11:11:00,2024-10-08 11:25:00,2024-10-08,5
sess_05312,user_0728,2024-10-22 20:04:00,2024-10-22 20:40:00,2024-10-22,7
sess_05313,user_0728,2024-11-01 19:15:00,2024-11-01 20:13:00,2024-11-01,2
sess_05314,user_0728,2024-12-05 15:21:00,2024-12-05 17:29:00,2024-12-05,8
sess_05315,user_0728,2024-09-28 09:51:00,2024-09-28 10:17:00,2024-09-28,6
sess_05316,user_0728,2024-12-21 11:06:00,2024-12-21 11:19:00,2024-12-21,2
